timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-15T16:12:25,codecarbon,981f6429-eae9-43c2-a172-5596911d1b64,0.2083241939544677,1.8679824935065378e-07,8.966709329569335e-07,5.0,0.0,12.0,2.892679638332791e-07,0,6.938807169596355e-07,9.831486807929149e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:27,codecarbon,69b261cf-aa60-4f80-9b68-825ce2190805,0.0930337905883789,8.31896550125546e-08,8.941875256982814e-07,5.0,0.0,12.0,1.290635930167304e-07,0,3.087766965230306e-07,4.37840289539761e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:28,codecarbon,8294a65a-ddbb-4c9c-9f5f-b379a44ad633,0.1066429615020752,9.52694038550059e-08,8.93349195419259e-07,5.0,0.0,12.0,1.4777878920237228e-07,0,3.536391258239747e-07,5.014179150263468e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:29,codecarbon,0505efb2-3919-4c28-a2f0-8a91146e37bf,0.0956029891967773,8.5551522175471e-08,8.94862418991757e-07,5.0,0.0,12.0,1.3266106446584066e-07,0,3.176101048787435e-07,4.502711693445842e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:31,codecarbon,b3608dd8-87fc-4820-8ff3-65e325a4be8b,0.0884029865264892,7.91233049498664e-08,8.950297728477502e-07,5.0,0.0,12.0,1.226749685075548e-07,0,2.937634785970052e-07,4.1643844710456e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:32,codecarbon,efd4fa3d-41dd-4024-a40c-6e6aed81acd2,0.0919189453125,8.231887221336365e-08,8.955593641060758e-07,5.0,0.0,12.0,1.2758076190948486e-07,0,3.056764602661133e-07,4.3325722217559817e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:33,codecarbon,9d5fe292-1d5f-4ba1-a3b2-29ced6228d22,0.0875442028045654,7.83446186118656e-08,8.949149812553883e-07,5.0,0.0,12.0,1.21472610367669e-07,0,2.9086748758951825e-07,4.123400979571873e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:34,codecarbon,c51a8e01-7537-44cb-a59c-b8a47bf7b307,0.0923900604248046,8.26848672495948e-08,8.949541419219133e-07,5.0,0.0,12.0,1.2819733884599478e-07,0,3.069861729939779e-07,4.351835118399726e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:39,codecarbon,5fdf9937-6480-4942-aa5a-6a93ff82eaf8,0.2138869762420654,1.917775359418657e-07,8.966302638493638e-07,5.0,0.0,12.0,2.969957060284085e-07,0,7.123597462972005e-07,1.009355452325609e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:41,codecarbon,c4881a42-83ca-4df4-962f-e918ec34dde9,0.2657573223114013,2.3832460244496665e-07,8.967753000073865e-07,5.0,0.0,12.0,3.690361976623535e-07,0,8.85303815205892e-07,1.2543400128682455e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:43,codecarbon,f60a1c6b-f55f-41ee-94ba-e74955206fa5,0.0891718864440918,7.981378303633796e-08,8.950554509843066e-07,5.0,0.0,12.0,1.2374288505978057e-07,0,2.9632965723673505e-07,4.200725422965156e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:44,codecarbon,91f28503-44c1-4419-9300-66adac871b75,0.0913338661193847,8.173994421958925e-08,8.949576722477173e-07,5.0,0.0,12.0,1.267304023106893e-07,0,3.034798304239909e-07,4.302102327346802e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:45,codecarbon,d71bc7a1-ab23-4d7f-9084-064bdb241f0f,0.0918388366699218,8.221927616331315e-08,8.952560718818509e-07,5.0,0.0,12.0,1.2744996282789446e-07,0,3.052830696105957e-07,4.327330324384902e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:46,codecarbon,ec6d64cf-3f63-4f8a-a3ed-77a9f2cd8b5d,0.0935490131378173,8.375140693452627e-08,8.952676690575324e-07,5.0,0.0,12.0,1.2982355223761665e-07,0,3.10973326365153e-07,4.407968786027697e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:48,codecarbon,e533acf2-299a-4407-9a90-3227533129e2,0.0902819633483886,8.079761332935757e-08,8.949474549813235e-07,5.0,0.0,12.0,1.2527075078752306e-07,0,2.9997984568278e-07,4.25250596470303e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:49,codecarbon,050a91cd-4ada-4fdc-9ff0-7a96ca54ca81,0.0861308574676513,7.70574324660831e-08,8.946553503780451e-07,5.0,0.0,12.0,1.1949572298261854e-07,0,2.860697110493978e-07,4.055654340320163e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:51,codecarbon,cf9178aa-3b78-442c-8f0e-750c1e2a694d,0.16579270362854,1.4862967067294652e-07,8.964789608953634e-07,5.0,0.0,12.0,2.301984363132053e-07,0,5.520629882812501e-07,7.822614245944554e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:52,codecarbon,21cd1217-a3a1-4ab4-9220-9d0711bb22a1,0.087623119354248,7.841531104511686e-08,8.949157667863282e-07,5.0,0.0,12.0,1.2157923645443388e-07,0,2.91132926940918e-07,4.127121633953519e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:53,codecarbon,c2342959-0c88-4957-8e64-e8aaa8aae5f2,0.0893018245697021,7.993414137098525e-08,8.951008756668212e-07,5.0,0.0,12.0,1.239193810356988e-07,0,2.96786626180013e-07,4.207060072157118e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:55,codecarbon,2a3f336e-a81c-447d-83e2-1d2b85317ebd,0.0875849723815918,7.817882233195834e-08,8.926054345412982e-07,5.0,0.0,12.0,1.2127790186140272e-07,0,2.901895840962728e-07,4.1146748595767546e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:56,codecarbon,184871b8-589a-4fce-8cf9-b44b29e2193a,0.0873980522155761,7.823081612586977e-08,8.951093776427133e-07,5.0,0.0,12.0,1.2128055095672606e-07,0,2.904605865478516e-07,4.1174113750457763e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:57,codecarbon,1a40b05f-1f8f-42ff-886c-3eee42ea1323,0.0895719528198242,8.017551236682468e-08,8.950961751174426e-07,5.0,0.0,12.0,1.2429886394076876e-07,0,2.976775169372559e-07,4.219763808780247e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:12:59,codecarbon,4370f082-0bbd-44e0-9cf2-2b7dcf1fd496,0.0873448848724365,7.818463577164543e-08,8.951255232155925e-07,5.0,0.0,12.0,1.2120836310916476e-07,0,2.9028971989949544e-07,4.114980830086602e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:00,codecarbon,e1770cfa-058f-4378-91c2-f6eb9c7e8ae0,0.092419147491455,8.271457619137234e-08,8.949939318475103e-07,5.0,0.0,12.0,1.2823608186509874e-07,0,3.071037928263346e-07,4.353398746914334e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:04,codecarbon,d4d4d7f9-dc53-428e-ae50-29019bbcd6fb,0.3007452487945556,2.697068962785933e-07,8.967952024500137e-07,5.0,0.0,12.0,4.176321956846449e-07,0,1.001877784729004e-06,1.4195099804136489e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:07,codecarbon,2b500781-60bd-4ea4-b95d-465536cbd677,0.2366070747375488,2.1216597358385725e-07,8.967017314220113e-07,5.0,0.0,12.0,3.285457690556845e-07,0,7.88117249806722e-07,1.1166630188624063e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:08,codecarbon,cd5b315b-5196-4c60-9a21-617f04a451c7,0.0880451202392578,7.880824671851264e-08,8.950893190259213e-07,5.0,0.0,12.0,1.2217627631293406e-07,0,2.926039695739746e-07,4.147802458869086e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:10,codecarbon,c140e14b-aa99-4bab-a8eb-d9876db6fccc,0.0675098896026611,6.032888227038915e-08,8.936302906946402e-07,5.0,0.0,12.0,9.36342610253228e-08,0,2.238861719767253e-07,3.175204330020481e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:11,codecarbon,2a8fd1a0-952a-4aa0-b46c-03b74d8d967a,0.073843240737915,6.600748035642836e-08,8.938865588348511e-07,5.0,0.0,12.0,1.0242395930820044e-07,0,2.4498383204142255e-07,3.4740779134962295e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:12,codecarbon,d47452b4-e74e-4624-af3c-6610b1a3265a,0.0626039505004882,5.5931002563900426e-08,8.934101141662647e-07,5.0,0.0,12.0,8.681284056769478e-08,0,2.075608571370443e-07,2.9437369770473906e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:13,codecarbon,37dd2a78-de57-4df4-aa86-0f978d59d9a5,0.0710477828979492,6.357927454842464e-08,8.94880486837258e-07,5.0,0.0,12.0,9.858144654168025e-08,0,2.360463142395021e-07,3.3462776078118217e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:14,codecarbon,ee767768-268c-4a76-8666-21bdf4502013,0.0616199970245361,5.510846376419068e-08,8.943275953461557e-07,5.0,0.0,12.0,8.547504742940269e-08,0,2.0456949869791665e-07,2.900445461273193e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:15,codecarbon,de57e60b-514c-472d-ad5c-d8e14b14e021,0.0662620067596435,5.926436848110622e-08,8.943944106021371e-07,5.0,0.0,12.0,9.19249322679308e-08,0,2.199927965799968e-07,3.119177288479275e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:16,codecarbon,6772e627-581a-46ac-8441-75f0b55b1fad,0.0670080184936523,5.999443332354228e-08,8.953321508712504e-07,5.0,0.0,12.0,9.300013383229574e-08,0,2.227600415547689e-07,3.157601753870647e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:17,codecarbon,fd578211-542c-4409-8cc5-e5579d11c3c4,0.0662319660186767,5.9273478719923243e-08,8.949376303159822e-07,5.0,0.0,12.0,9.189579221937393e-08,0,2.200698852539063e-07,3.119656774732802e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:18,codecarbon,bba1c792-db6f-42d3-b500-8b1c3e1517c0,0.058568000793457,5.2361449930402975e-08,8.940282956739164e-07,5.0,0.0,12.0,8.122060034010145e-08,0,1.943659782409668e-07,2.755865785810683e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:19,codecarbon,c02bc866-d4b6-430e-853f-d68ffa160d49,0.0635697841644287,5.6753176450729374e-08,8.927696891959301e-07,5.0,0.0,12.0,8.81582498550415e-08,0,2.1054267883300786e-07,2.9870092868804934e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:20,codecarbon,3eb641e0-90b9-4d5e-9c71-77bcb72489fa,0.07395601272583,6.612434056070118e-08,8.941036451740237e-07,5.0,0.0,12.0,1.0259317027197945e-07,0,2.454296747843425e-07,3.480228450563219e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:22,codecarbon,5052aceb-ddac-4153-a3c4-cd1d63cff669,0.0620648860931396,5.5568253993988064e-08,8.953251587475367e-07,5.0,0.0,12.0,8.613467216491698e-08,0,2.0632982254028329e-07,2.924644947052002e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:23,codecarbon,bb94d68c-b929-4774-8126-300e50656ce8,0.0625557899475097,5.595933993657431e-08,8.945509277962839e-07,5.0,0.0,12.0,8.67903232574463e-08,0,2.0773251851399746e-07,2.9452284177144373e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:24,codecarbon,3649b493-72bb-45b3-9e47-3681d8e6da04,0.063608169555664,5.691453086005319e-08,8.947676258825021e-07,5.0,0.0,12.0,8.825725979275176e-08,0,2.1129290262858082e-07,2.995501624213325e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:25,codecarbon,24faf4b2-5b5d-470f-9226-3fab15744650,0.0575158596038818,5.1452703608406923e-08,8.945828848385027e-07,5.0,0.0,12.0,7.97970427407159e-08,0,1.910066604614258e-07,2.708037032021417e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:29,codecarbon,27278294-ceac-4cb6-acd9-abca5321f8bb,0.1686232089996338,1.511723710430993e-07,8.96509869192607e-07,5.0,0.0,12.0,2.341333362791273e-07,0,5.615107218424479e-07,7.956440581215753e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:31,codecarbon,6d4ad388-0457-4f03-958a-aba9fdaf4ca0,0.2102799415588379,1.8855441146426733e-07,8.966828222724629e-07,5.0,0.0,12.0,2.9198858473036025e-07,0,7.004030545552572e-07,9.923916392856177e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:32,codecarbon,62795b6e-127d-4315-8d5d-b884aaab9f24,0.061136245727539,5.4614812135696415e-08,8.933295050385299e-07,5.0,0.0,12.0,8.476277192433675e-08,0,2.026836077372233e-07,2.8744637966156004e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:33,codecarbon,c962a3c2-9dcd-40a4-b63a-57404f014d54,0.143284797668457,1.2842292189598085e-07,8.962773719591335e-07,5.0,0.0,12.0,1.989275217056275e-07,0,4.76982593536377e-07,6.759101152420044e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:34,codecarbon,23a5a1bd-2a9e-4b12-b7c4-1ccce98a93ad,0.0675570964813232,6.044020586543613e-08,8.946536931489553e-07,5.0,0.0,12.0,9.372664822472469e-08,0,2.243796984354655e-07,3.181063466601902e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:35,codecarbon,b783c24b-cf76-49ca-bd28-a05ed8183d7a,0.0705089569091796,6.310404472880894e-08,8.949791274049226e-07,5.0,0.0,12.0,9.783340824974909e-08,0,2.342931429545085e-07,3.321265512042576e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:37,codecarbon,00c96696-ce12-475a-adf8-094d49cd38c5,0.069009780883789,6.177699499660069e-08,8.951918728829434e-07,5.0,0.0,12.0,9.576512707604305e-08,0,2.2937695185343425e-07,3.251420789294773e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:38,codecarbon,210c32b4-91f5-478a-8eaf-679ab2af1685,0.063594102859497,5.6831003559960265e-08,8.936520998734898e-07,5.0,0.0,12.0,8.819037013583714e-08,0,2.109201749165853e-07,2.991105450524224e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:39,codecarbon,f665b741-bf82-4973-a0e3-f8ea744b98ee,0.0658631324768066,5.8868010176552674e-08,8.937930517848165e-07,5.0,0.0,12.0,9.135438336266413e-08,0,2.184772491455078e-07,3.098316325081719e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:40,codecarbon,eb811dc2-d5cb-4ac6-8f0d-52830d1d7c51,0.0637540817260742,5.702275898721483e-08,8.944173838503205e-07,5.0,0.0,12.0,8.844302760230171e-08,0,2.1167675654093426e-07,3.00119784143236e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:41,codecarbon,e4a75157-74c5-4daf-8dfd-7d43fbf52ae9,0.0685303211212158,6.131178140640258e-08,8.946664834381098e-07,5.0,0.0,12.0,9.507934252421062e-08,0,2.276142438252767e-07,3.226935863494873e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:42,codecarbon,e0c5ae92-3f18-4f6b-b2a8-527125fbfc20,0.0657322406768798,5.87916804684533e-08,8.94411629103832e-07,5.0,0.0,12.0,9.119345082177057e-08,0,2.1823644638061529e-07,3.094298972023858e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:43,codecarbon,84c07840-42c5-479d-b740-af6a1be15f0a,0.0646009445190429,5.7800325420167764e-08,8.947287977055727e-07,5.0,0.0,12.0,8.9629160033332e-08,0,2.1458307902018229e-07,3.042122390535143e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:44,codecarbon,a38d4059-8b59-46bf-b4d0-0efa658f370a,0.0695421695709228,6.221253739462958e-08,8.946016176728838e-07,5.0,0.0,12.0,9.648071395026316e-08,0,2.309536933898926e-07,3.274344073401557e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:45,codecarbon,351e1328-6b18-4656-9407-a3f1203ab13d,0.0657620429992675,5.8821779489517216e-08,8.944639917919268e-07,5.0,0.0,12.0,9.123186270395916e-08,0,2.18356450398763e-07,3.0958831310272215e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:47,codecarbon,902e62ff-ddf2-4f97-bc09-6f36faa39389,0.1607422828674316,1.440992143419054e-07,8.964611661061687e-07,5.0,0.0,12.0,2.23186280992296e-07,0,5.352306365966797e-07,7.584169175889758e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:48,codecarbon,86a1c065-e41a-4b93-bfde-df3a8e3c6dc8,0.0655658245086669,5.86086200343238e-08,8.938897737277209e-07,5.0,0.0,12.0,9.092059400346544e-08,0,2.175458272298177e-07,3.084664212332832e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:49,codecarbon,3b940c2e-3621-44de-89c1-c2d4a253e6bd,0.0631837844848632,5.6469098064634536e-08,8.937276949303762e-07,5.0,0.0,12.0,8.761915895673965e-08,0,2.095866203308105e-07,2.9720577928755015e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:50,codecarbon,912ecc5e-dae4-408a-a3ab-7c22849e3c3a,0.1093261241912841,9.793506728278269e-08,8.95806633659024e-07,5.0,0.0,12.0,1.5176402197943794e-07,0,3.636837005615234e-07,5.154477225409614e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:54,codecarbon,beb43e72-e4c2-409b-93bc-461cda2321c9,0.2208108901977539,1.979914234744178e-07,8.966560630098477e-07,5.0,0.0,12.0,3.066039747662014e-07,0,7.354561487833659e-07,1.0420601235495673e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:56,codecarbon,28a16b7a-bc53-40d7-8abf-d7abc0d1ae8d,0.134537935256958,1.2059941622946e-07,8.963971091062426e-07,5.0,0.0,12.0,1.8679135375552706e-07,0,4.479424158732097e-07,6.347337696287367e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:57,codecarbon,e3550879-f6a0-4e30-a164-bd338c6828cc,0.0722742080688476,6.468156311247086e-08,8.949466876324105e-07,5.0,0.0,12.0,1.002821657392714e-07,0,2.401471138000488e-07,3.404292795393203e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:13:59,codecarbon,791c28fb-f1bc-4343-bca2-4e4f1748b735,0.0615630149841308,5.5103392733467984e-08,8.950730036154335e-07,5.0,0.0,12.0,8.542769485049779e-08,0,2.045901616414388e-07,2.9001785649193657e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
